[522/1000]: loss_d: 1.262, loss_g: 0.903
[523/1000]: loss_d: 1.267, loss_g: 0.899
[524/1000]: loss_d: 1.269, loss_g: 0.894
[525/1000]: loss_d: 1.263, loss_g: 0.902
[526/1000]: loss_d: 1.268, loss_g: 0.890
[527/1000]: loss_d: 1.267, loss_g: 0.904
[528/1000]: loss_d: 1.263, loss_g: 0.907
[529/1000]: loss_d: 1.264, loss_g: 0.902
[530/1000]: loss_d: 1.257, loss_g: 0.915
[531/1000]: loss_d: 1.266, loss_g: 0.895
[532/1000]: loss_d: 1.264, loss_g: 0.902
[533/1000]: loss_d: 1.261, loss_g: 0.898
[534/1000]: loss_d: 1.258, loss_g: 0.909
[535/1000]: loss_d: 1.261, loss_g: 0.911
[536/1000]: loss_d: 1.255, loss_g: 0.923
[537/1000]: loss_d: 1.254, loss_g: 0.921
[538/1000]: loss_d: 1.260, loss_g: 0.910
[539/1000]: loss_d: 1.258, loss_g: 0.909
[540/1000]: loss_d: 1.257, loss_g: 0.912
[541/1000]: loss_d: 1.262, loss_g: 0.905
[542/1000]: loss_d: 1.259, loss_g: 0.911
[543/1000]: loss_d: 1.256, loss_g: 0.918
[544/1000]: loss_d: 1.252, loss_g: 0.922
[545/1000]: loss_d: 1.253, loss_g: 0.916
[546/1000]: loss_d: 1.256, loss_g: 0.915
[547/1000]: loss_d: 1.261, loss_g: 0.913
[548/1000]: loss_d: 1.252, loss_g: 0.921
[549/1000]: loss_d: 1.251, loss_g: 0.924
[550/1000]: loss_d: 1.253, loss_g: 0.915
[551/1000]: loss_d: 1.250, loss_g: 0.928
[552/1000]: loss_d: 1.249, loss_g: 0.923
[553/1000]: loss_d: 1.252, loss_g: 0.917
[554/1000]: loss_d: 1.252, loss_g: 0.926
[555/1000]: loss_d: 1.250, loss_g: 0.926
[556/1000]: loss_d: 1.248, loss_g: 0.918
[557/1000]: loss_d: 1.252, loss_g: 0.924
[558/1000]: loss_d: 1.253, loss_g: 0.920
[559/1000]: loss_d: 1.249, loss_g: 0.928
[560/1000]: loss_d: 1.249, loss_g: 0.928
[561/1000]: loss_d: 1.247, loss_g: 0.936
[562/1000]: loss_d: 1.241, loss_g: 0.941
[563/1000]: loss_d: 1.250, loss_g: 0.921
[564/1000]: loss_d: 1.250, loss_g: 0.930
[565/1000]: loss_d: 1.243, loss_g: 0.938
[566/1000]: loss_d: 1.240, loss_g: 0.942
[567/1000]: loss_d: 1.245, loss_g: 0.932
[568/1000]: loss_d: 1.252, loss_g: 0.920
[569/1000]: loss_d: 1.247, loss_g: 0.926
[570/1000]: loss_d: 1.242, loss_g: 0.929
[571/1000]: loss_d: 1.246, loss_g: 0.932
[572/1000]: loss_d: 1.240, loss_g: 0.948
[573/1000]: loss_d: 1.246, loss_g: 0.937
[574/1000]: loss_d: 1.240, loss_g: 0.938
[575/1000]: loss_d: 1.238, loss_g: 0.943
[576/1000]: loss_d: 1.241, loss_g: 0.943
[577/1000]: loss_d: 1.237, loss_g: 0.946
[578/1000]: loss_d: 1.239, loss_g: 0.943
[579/1000]: loss_d: 1.241, loss_g: 0.941
[580/1000]: loss_d: 1.238, loss_g: 0.945
[581/1000]: loss_d: 1.241, loss_g: 0.938
[582/1000]: loss_d: 1.239, loss_g: 0.943
[583/1000]: loss_d: 1.239, loss_g: 0.938
[584/1000]: loss_d: 1.237, loss_g: 0.949
[585/1000]: loss_d: 1.230, loss_g: 0.946
[586/1000]: loss_d: 1.238, loss_g: 0.951
[587/1000]: loss_d: 1.236, loss_g: 0.945
[588/1000]: loss_d: 1.240, loss_g: 0.940
[589/1000]: loss_d: 1.242, loss_g: 0.938
[590/1000]: loss_d: 1.234, loss_g: 0.959
[591/1000]: loss_d: 1.235, loss_g: 0.948
[592/1000]: loss_d: 1.230, loss_g: 0.959
[593/1000]: loss_d: 1.230, loss_g: 0.962
[594/1000]: loss_d: 1.234, loss_g: 0.956
[595/1000]: loss_d: 1.234, loss_g: 0.955
[596/1000]: loss_d: 1.232, loss_g: 0.954
[597/1000]: loss_d: 1.231, loss_g: 0.961
[598/1000]: loss_d: 1.228, loss_g: 0.962
[599/1000]: loss_d: 1.231, loss_g: 0.951
[600/1000]: loss_d: 1.231, loss_g: 0.957
[601/1000]: loss_d: 1.236, loss_g: 0.949
[602/1000]: loss_d: 1.231, loss_g: 0.965
[603/1000]: loss_d: 1.226, loss_g: 0.968
[604/1000]: loss_d: 1.224, loss_g: 0.968
[605/1000]: loss_d: 1.228, loss_g: 0.960
[606/1000]: loss_d: 1.228, loss_g: 0.955
[607/1000]: loss_d: 1.228, loss_g: 0.961
[608/1000]: loss_d: 1.233, loss_g: 0.952
[609/1000]: loss_d: 1.230, loss_g: 0.963
[610/1000]: loss_d: 1.230, loss_g: 0.962
[611/1000]: loss_d: 1.224, loss_g: 0.970
[612/1000]: loss_d: 1.223, loss_g: 0.969
[613/1000]: loss_d: 1.228, loss_g: 0.961
[614/1000]: loss_d: 1.223, loss_g: 0.973
[615/1000]: loss_d: 1.226, loss_g: 0.966
[616/1000]: loss_d: 1.226, loss_g: 0.967
[617/1000]: loss_d: 1.226, loss_g: 0.969
[618/1000]: loss_d: 1.220, loss_g: 0.973
[619/1000]: loss_d: 1.219, loss_g: 0.975
[620/1000]: loss_d: 1.225, loss_g: 0.968
[621/1000]: loss_d: 1.228, loss_g: 0.965
[622/1000]: loss_d: 1.219, loss_g: 0.981
[623/1000]: loss_d: 1.217, loss_g: 0.978
[624/1000]: loss_d: 1.218, loss_g: 0.975
[625/1000]: loss_d: 1.219, loss_g: 0.978
[626/1000]: loss_d: 1.219, loss_g: 0.985
[627/1000]: loss_d: 1.224, loss_g: 0.972
[628/1000]: loss_d: 1.223, loss_g: 0.971
[629/1000]: loss_d: 1.217, loss_g: 0.984
[630/1000]: loss_d: 1.218, loss_g: 0.985
[631/1000]: loss_d: 1.214, loss_g: 0.984
[632/1000]: loss_d: 1.213, loss_g: 0.987
[633/1000]: loss_d: 1.222, loss_g: 0.977
[634/1000]: loss_d: 1.219, loss_g: 0.981
[635/1000]: loss_d: 1.214, loss_g: 0.991
[636/1000]: loss_d: 1.214, loss_g: 0.988
[637/1000]: loss_d: 1.214, loss_g: 0.986
[638/1000]: loss_d: 1.217, loss_g: 0.987
[639/1000]: loss_d: 1.220, loss_g: 0.982
[640/1000]: loss_d: 1.223, loss_g: 0.980
[641/1000]: loss_d: 1.217, loss_g: 0.982
[642/1000]: loss_d: 1.215, loss_g: 0.984
[643/1000]: loss_d: 1.213, loss_g: 0.990
[644/1000]: loss_d: 1.215, loss_g: 0.986
[645/1000]: loss_d: 1.214, loss_g: 0.983
[646/1000]: loss_d: 1.213, loss_g: 0.990
[647/1000]: loss_d: 1.214, loss_g: 0.997
[648/1000]: loss_d: 1.214, loss_g: 0.989
[649/1000]: loss_d: 1.212, loss_g: 0.993
[650/1000]: loss_d: 1.213, loss_g: 0.991
[651/1000]: loss_d: 1.212, loss_g: 0.988
[652/1000]: loss_d: 1.209, loss_g: 0.999
[653/1000]: loss_d: 1.213, loss_g: 0.978
[654/1000]: loss_d: 1.215, loss_g: 0.982
[655/1000]: loss_d: 1.210, loss_g: 0.996
[656/1000]: loss_d: 1.211, loss_g: 0.988
[657/1000]: loss_d: 1.209, loss_g: 0.987
[658/1000]: loss_d: 1.207, loss_g: 0.996
[659/1000]: loss_d: 1.202, loss_g: 1.007
[660/1000]: loss_d: 1.207, loss_g: 0.999
[661/1000]: loss_d: 1.211, loss_g: 0.990
[662/1000]: loss_d: 1.209, loss_g: 1.002
[663/1000]: loss_d: 1.212, loss_g: 0.994
[664/1000]: loss_d: 1.211, loss_g: 0.994
[665/1000]: loss_d: 1.210, loss_g: 0.997
[666/1000]: loss_d: 1.204, loss_g: 0.999
[667/1000]: loss_d: 1.212, loss_g: 0.995
[668/1000]: loss_d: 1.208, loss_g: 0.999
[669/1000]: loss_d: 1.209, loss_g: 0.999
[670/1000]: loss_d: 1.206, loss_g: 1.004
[671/1000]: loss_d: 1.205, loss_g: 1.004
[672/1000]: loss_d: 1.207, loss_g: 1.008
[673/1000]: loss_d: 1.210, loss_g: 0.989
[674/1000]: loss_d: 1.206, loss_g: 1.002
[675/1000]: loss_d: 1.202, loss_g: 1.009
[676/1000]: loss_d: 1.203, loss_g: 1.004
[677/1000]: loss_d: 1.198, loss_g: 1.013
[678/1000]: loss_d: 1.200, loss_g: 1.017
[679/1000]: loss_d: 1.203, loss_g: 1.004
[680/1000]: loss_d: 1.206, loss_g: 1.004
[681/1000]: loss_d: 1.205, loss_g: 1.005
[682/1000]: loss_d: 1.204, loss_g: 1.007
[683/1000]: loss_d: 1.199, loss_g: 1.011
[684/1000]: loss_d: 1.204, loss_g: 1.002
[685/1000]: loss_d: 1.203, loss_g: 1.003
[686/1000]: loss_d: 1.200, loss_g: 1.015
[687/1000]: loss_d: 1.202, loss_g: 1.016
[688/1000]: loss_d: 1.205, loss_g: 1.006
[689/1000]: loss_d: 1.200, loss_g: 1.018
[690/1000]: loss_d: 1.204, loss_g: 1.005
[691/1000]: loss_d: 1.198, loss_g: 1.014
[692/1000]: loss_d: 1.193, loss_g: 1.025
[693/1000]: loss_d: 1.197, loss_g: 1.019
[694/1000]: loss_d: 1.201, loss_g: 1.014
[695/1000]: loss_d: 1.196, loss_g: 1.011
[696/1000]: loss_d: 1.197, loss_g: 1.016
[697/1000]: loss_d: 1.198, loss_g: 1.013
[698/1000]: loss_d: 1.201, loss_g: 1.019
[699/1000]: loss_d: 1.199, loss_g: 1.012
[700/1000]: loss_d: 1.198, loss_g: 1.017
[701/1000]: loss_d: 1.194, loss_g: 1.023
[702/1000]: loss_d: 1.197, loss_g: 1.022
[703/1000]: loss_d: 1.196, loss_g: 1.020
[704/1000]: loss_d: 1.200, loss_g: 1.017
[705/1000]: loss_d: 1.199, loss_g: 1.009
[706/1000]: loss_d: 1.201, loss_g: 1.015
[707/1000]: loss_d: 1.195, loss_g: 1.019
[708/1000]: loss_d: 1.192, loss_g: 1.026
[709/1000]: loss_d: 1.195, loss_g: 1.025
[710/1000]: loss_d: 1.194, loss_g: 1.025
[711/1000]: loss_d: 1.191, loss_g: 1.029
[712/1000]: loss_d: 1.191, loss_g: 1.024
[713/1000]: loss_d: 1.192, loss_g: 1.027
[714/1000]: loss_d: 1.193, loss_g: 1.026
[715/1000]: loss_d: 1.196, loss_g: 1.020
[716/1000]: loss_d: 1.190, loss_g: 1.030
[717/1000]: loss_d: 1.193, loss_g: 1.025
[718/1000]: loss_d: 1.196, loss_g: 1.016
[719/1000]: loss_d: 1.195, loss_g: 1.024
[720/1000]: loss_d: 1.191, loss_g: 1.030
[721/1000]: loss_d: 1.191, loss_g: 1.034
[722/1000]: loss_d: 1.188, loss_g: 1.029
[723/1000]: loss_d: 1.193, loss_g: 1.032
[724/1000]: loss_d: 1.187, loss_g: 1.030
[725/1000]: loss_d: 1.188, loss_g: 1.034
[726/1000]: loss_d: 1.190, loss_g: 1.025
[727/1000]: loss_d: 1.189, loss_g: 1.032
[728/1000]: loss_d: 1.192, loss_g: 1.031
[729/1000]: loss_d: 1.195, loss_g: 1.020
[730/1000]: loss_d: 1.183, loss_g: 1.038
[731/1000]: loss_d: 1.191, loss_g: 1.031
[732/1000]: loss_d: 1.186, loss_g: 1.040
[733/1000]: loss_d: 1.187, loss_g: 1.027
[734/1000]: loss_d: 1.189, loss_g: 1.032
[735/1000]: loss_d: 1.184, loss_g: 1.039
[736/1000]: loss_d: 1.188, loss_g: 1.041
[737/1000]: loss_d: 1.193, loss_g: 1.034
[738/1000]: loss_d: 1.194, loss_g: 1.023
[739/1000]: loss_d: 1.189, loss_g: 1.034
[740/1000]: loss_d: 1.185, loss_g: 1.034
[741/1000]: loss_d: 1.185, loss_g: 1.039
[742/1000]: loss_d: 1.184, loss_g: 1.039
[743/1000]: loss_d: 1.190, loss_g: 1.034
[744/1000]: loss_d: 1.184, loss_g: 1.044
[745/1000]: loss_d: 1.186, loss_g: 1.036
[746/1000]: loss_d: 1.180, loss_g: 1.047
[747/1000]: loss_d: 1.185, loss_g: 1.043
[748/1000]: loss_d: 1.187, loss_g: 1.042
[749/1000]: loss_d: 1.191, loss_g: 1.041
[750/1000]: loss_d: 1.182, loss_g: 1.040
[751/1000]: loss_d: 1.185, loss_g: 1.038
[752/1000]: loss_d: 1.188, loss_g: 1.038
[753/1000]: loss_d: 1.185, loss_g: 1.045
[754/1000]: loss_d: 1.182, loss_g: 1.037
[755/1000]: loss_d: 1.184, loss_g: 1.043
[756/1000]: loss_d: 1.181, loss_g: 1.049
[757/1000]: loss_d: 1.179, loss_g: 1.047
[758/1000]: loss_d: 1.176, loss_g: 1.046
[759/1000]: loss_d: 1.184, loss_g: 1.048
[760/1000]: loss_d: 1.184, loss_g: 1.046
[761/1000]: loss_d: 1.184, loss_g: 1.043
[762/1000]: loss_d: 1.184, loss_g: 1.046
[763/1000]: loss_d: 1.184, loss_g: 1.040
[764/1000]: loss_d: 1.179, loss_g: 1.060
[765/1000]: loss_d: 1.180, loss_g: 1.054
[766/1000]: loss_d: 1.179, loss_g: 1.053
[767/1000]: loss_d: 1.179, loss_g: 1.047
[768/1000]: loss_d: 1.182, loss_g: 1.048
[769/1000]: loss_d: 1.179, loss_g: 1.050
[770/1000]: loss_d: 1.176, loss_g: 1.046
[771/1000]: loss_d: 1.179, loss_g: 1.041
[772/1000]: loss_d: 1.173, loss_g: 1.054
[773/1000]: loss_d: 1.179, loss_g: 1.055
[774/1000]: loss_d: 1.176, loss_g: 1.050
[775/1000]: loss_d: 1.173, loss_g: 1.060
[776/1000]: loss_d: 1.167, loss_g: 1.077
[777/1000]: loss_d: 1.174, loss_g: 1.061
[778/1000]: loss_d: 1.176, loss_g: 1.062
[779/1000]: loss_d: 1.175, loss_g: 1.063
[780/1000]: loss_d: 1.178, loss_g: 1.052
[781/1000]: loss_d: 1.174, loss_g: 1.062
[782/1000]: loss_d: 1.175, loss_g: 1.058
[783/1000]: loss_d: 1.173, loss_g: 1.065
[784/1000]: loss_d: 1.175, loss_g: 1.055
[785/1000]: loss_d: 1.173, loss_g: 1.062
[786/1000]: loss_d: 1.178, loss_g: 1.048
[787/1000]: loss_d: 1.177, loss_g: 1.054
[788/1000]: loss_d: 1.171, loss_g: 1.060
[789/1000]: loss_d: 1.173, loss_g: 1.064
[790/1000]: loss_d: 1.177, loss_g: 1.058
[791/1000]: loss_d: 1.174, loss_g: 1.053
[792/1000]: loss_d: 1.176, loss_g: 1.055
[793/1000]: loss_d: 1.171, loss_g: 1.061
[794/1000]: loss_d: 1.173, loss_g: 1.062
[795/1000]: loss_d: 1.170, loss_g: 1.064
[796/1000]: loss_d: 1.172, loss_g: 1.061
[797/1000]: loss_d: 1.172, loss_g: 1.066
[798/1000]: loss_d: 1.177, loss_g: 1.053
[799/1000]: loss_d: 1.176, loss_g: 1.052
[800/1000]: loss_d: 1.168, loss_g: 1.071
[801/1000]: loss_d: 1.172, loss_g: 1.065
[802/1000]: loss_d: 1.171, loss_g: 1.067
[803/1000]: loss_d: 1.170, loss_g: 1.067
[804/1000]: loss_d: 1.164, loss_g: 1.069
[805/1000]: loss_d: 1.173, loss_g: 1.062
[806/1000]: loss_d: 1.174, loss_g: 1.059
[807/1000]: loss_d: 1.168, loss_g: 1.064
[808/1000]: loss_d: 1.169, loss_g: 1.064
[809/1000]: loss_d: 1.174, loss_g: 1.063
[810/1000]: loss_d: 1.171, loss_g: 1.063
[811/1000]: loss_d: 1.170, loss_g: 1.066
[812/1000]: loss_d: 1.164, loss_g: 1.071
[813/1000]: loss_d: 1.167, loss_g: 1.071
[814/1000]: loss_d: 1.170, loss_g: 1.072
[815/1000]: loss_d: 1.174, loss_g: 1.061
[816/1000]: loss_d: 1.171, loss_g: 1.064
[817/1000]: loss_d: 1.172, loss_g: 1.066
[818/1000]: loss_d: 1.163, loss_g: 1.070
[819/1000]: loss_d: 1.170, loss_g: 1.069
[820/1000]: loss_d: 1.167, loss_g: 1.076
[821/1000]: loss_d: 1.168, loss_g: 1.075
[822/1000]: loss_d: 1.164, loss_g: 1.079
[823/1000]: loss_d: 1.170, loss_g: 1.059
[824/1000]: loss_d: 1.165, loss_g: 1.081
[825/1000]: loss_d: 1.168, loss_g: 1.073
[826/1000]: loss_d: 1.161, loss_g: 1.073
[827/1000]: loss_d: 1.166, loss_g: 1.076
[828/1000]: loss_d: 1.173, loss_g: 1.061
[829/1000]: loss_d: 1.171, loss_g: 1.074
[830/1000]: loss_d: 1.164, loss_g: 1.081
[831/1000]: loss_d: 1.167, loss_g: 1.076
[832/1000]: loss_d: 1.166, loss_g: 1.074
[833/1000]: loss_d: 1.169, loss_g: 1.068
[834/1000]: loss_d: 1.168, loss_g: 1.070
[835/1000]: loss_d: 1.161, loss_g: 1.081
[836/1000]: loss_d: 1.169, loss_g: 1.074
[837/1000]: loss_d: 1.168, loss_g: 1.081
[838/1000]: loss_d: 1.166, loss_g: 1.080
[839/1000]: loss_d: 1.164, loss_g: 1.075
[840/1000]: loss_d: 1.163, loss_g: 1.078
[841/1000]: loss_d: 1.161, loss_g: 1.095
[842/1000]: loss_d: 1.163, loss_g: 1.073
[843/1000]: loss_d: 1.159, loss_g: 1.086
[844/1000]: loss_d: 1.162, loss_g: 1.078
[845/1000]: loss_d: 1.155, loss_g: 1.078
[846/1000]: loss_d: 1.158, loss_g: 1.086
[847/1000]: loss_d: 1.167, loss_g: 1.074
[848/1000]: loss_d: 1.162, loss_g: 1.079
[849/1000]: loss_d: 1.167, loss_g: 1.070
[850/1000]: loss_d: 1.165, loss_g: 1.078
[851/1000]: loss_d: 1.160, loss_g: 1.084
[852/1000]: loss_d: 1.160, loss_g: 1.090
[853/1000]: loss_d: 1.161, loss_g: 1.096
[854/1000]: loss_d: 1.160, loss_g: 1.086
[855/1000]: loss_d: 1.162, loss_g: 1.078
[856/1000]: loss_d: 1.157, loss_g: 1.091
[857/1000]: loss_d: 1.162, loss_g: 1.082
[858/1000]: loss_d: 1.162, loss_g: 1.081
[859/1000]: loss_d: 1.159, loss_g: 1.087
[860/1000]: loss_d: 1.156, loss_g: 1.093
[861/1000]: loss_d: 1.159, loss_g: 1.092
[862/1000]: loss_d: 1.161, loss_g: 1.078
[863/1000]: loss_d: 1.152, loss_g: 1.091
[864/1000]: loss_d: 1.157, loss_g: 1.085
[865/1000]: loss_d: 1.163, loss_g: 1.084
[866/1000]: loss_d: 1.154, loss_g: 1.093
[867/1000]: loss_d: 1.156, loss_g: 1.098
[868/1000]: loss_d: 1.164, loss_g: 1.082
[869/1000]: loss_d: 1.157, loss_g: 1.095
[870/1000]: loss_d: 1.156, loss_g: 1.093
[871/1000]: loss_d: 1.159, loss_g: 1.085
[872/1000]: loss_d: 1.156, loss_g: 1.100
[873/1000]: loss_d: 1.158, loss_g: 1.095
[874/1000]: loss_d: 1.156, loss_g: 1.092
[875/1000]: loss_d: 1.151, loss_g: 1.105
[876/1000]: loss_d: 1.155, loss_g: 1.094
[877/1000]: loss_d: 1.160, loss_g: 1.081
[878/1000]: loss_d: 1.157, loss_g: 1.091
[879/1000]: loss_d: 1.156, loss_g: 1.098
[880/1000]: loss_d: 1.159, loss_g: 1.092
[881/1000]: loss_d: 1.159, loss_g: 1.087
[882/1000]: loss_d: 1.154, loss_g: 1.095
[883/1000]: loss_d: 1.154, loss_g: 1.096
[884/1000]: loss_d: 1.152, loss_g: 1.105
[885/1000]: loss_d: 1.154, loss_g: 1.100
[886/1000]: loss_d: 1.149, loss_g: 1.100
[887/1000]: loss_d: 1.152, loss_g: 1.103
[888/1000]: loss_d: 1.152, loss_g: 1.105
[889/1000]: loss_d: 1.153, loss_g: 1.101
[890/1000]: loss_d: 1.153, loss_g: 1.096
[891/1000]: loss_d: 1.151, loss_g: 1.098
[892/1000]: loss_d: 1.152, loss_g: 1.100
[893/1000]: loss_d: 1.149, loss_g: 1.106
[894/1000]: loss_d: 1.146, loss_g: 1.108
[895/1000]: loss_d: 1.153, loss_g: 1.099
[896/1000]: loss_d: 1.151, loss_g: 1.100
[897/1000]: loss_d: 1.149, loss_g: 1.106
[898/1000]: loss_d: 1.151, loss_g: 1.104
[899/1000]: loss_d: 1.152, loss_g: 1.096
[900/1000]: loss_d: 1.152, loss_g: 1.104
[901/1000]: loss_d: 1.152, loss_g: 1.101
[902/1000]: loss_d: 1.144, loss_g: 1.118
[903/1000]: loss_d: 1.150, loss_g: 1.095
[904/1000]: loss_d: 1.152, loss_g: 1.098
[905/1000]: loss_d: 1.155, loss_g: 1.107
[906/1000]: loss_d: 1.148, loss_g: 1.105
[907/1000]: loss_d: 1.150, loss_g: 1.101
[908/1000]: loss_d: 1.155, loss_g: 1.106
[909/1000]: loss_d: 1.149, loss_g: 1.109
[910/1000]: loss_d: 1.141, loss_g: 1.132
[911/1000]: loss_d: 1.146, loss_g: 1.101
[912/1000]: loss_d: 1.149, loss_g: 1.100
[913/1000]: loss_d: 1.153, loss_g: 1.102
[914/1000]: loss_d: 1.146, loss_g: 1.109
[915/1000]: loss_d: 1.153, loss_g: 1.102
[916/1000]: loss_d: 1.146, loss_g: 1.111
[917/1000]: loss_d: 1.146, loss_g: 1.106
[918/1000]: loss_d: 1.147, loss_g: 1.104
[919/1000]: loss_d: 1.145, loss_g: 1.109
[920/1000]: loss_d: 1.147, loss_g: 1.104
[921/1000]: loss_d: 1.143, loss_g: 1.110
[922/1000]: loss_d: 1.146, loss_g: 1.108
[923/1000]: loss_d: 1.144, loss_g: 1.110
[924/1000]: loss_d: 1.146, loss_g: 1.113
[925/1000]: loss_d: 1.150, loss_g: 1.116
[926/1000]: loss_d: 1.144, loss_g: 1.108
[927/1000]: loss_d: 1.144, loss_g: 1.116
[928/1000]: loss_d: 1.146, loss_g: 1.104
[929/1000]: loss_d: 1.145, loss_g: 1.111
[930/1000]: loss_d: 1.147, loss_g: 1.109
[931/1000]: loss_d: 1.144, loss_g: 1.118
[932/1000]: loss_d: 1.146, loss_g: 1.110
[933/1000]: loss_d: 1.141, loss_g: 1.119
[934/1000]: loss_d: 1.142, loss_g: 1.124
[935/1000]: loss_d: 1.145, loss_g: 1.111
[936/1000]: loss_d: 1.145, loss_g: 1.118
[937/1000]: loss_d: 1.148, loss_g: 1.112
[938/1000]: loss_d: 1.144, loss_g: 1.125
[939/1000]: loss_d: 1.143, loss_g: 1.121
[940/1000]: loss_d: 1.146, loss_g: 1.118
[941/1000]: loss_d: 1.146, loss_g: 1.112
[942/1000]: loss_d: 1.142, loss_g: 1.113
[943/1000]: loss_d: 1.142, loss_g: 1.112
[944/1000]: loss_d: 1.143, loss_g: 1.118
[945/1000]: loss_d: 1.141, loss_g: 1.117
[946/1000]: loss_d: 1.141, loss_g: 1.124
[947/1000]: loss_d: 1.138, loss_g: 1.115
[948/1000]: loss_d: 1.141, loss_g: 1.118
[949/1000]: loss_d: 1.146, loss_g: 1.111
[950/1000]: loss_d: 1.143, loss_g: 1.114
[951/1000]: loss_d: 1.149, loss_g: 1.113
[952/1000]: loss_d: 1.144, loss_g: 1.119
[953/1000]: loss_d: 1.144, loss_g: 1.121
[954/1000]: loss_d: 1.141, loss_g: 1.120
[955/1000]: loss_d: 1.136, loss_g: 1.123
[956/1000]: loss_d: 1.139, loss_g: 1.120
[957/1000]: loss_d: 1.139, loss_g: 1.124
[958/1000]: loss_d: 1.135, loss_g: 1.132
[959/1000]: loss_d: 1.136, loss_g: 1.126
[960/1000]: loss_d: 1.141, loss_g: 1.122
[961/1000]: loss_d: 1.136, loss_g: 1.134
[962/1000]: loss_d: 1.131, loss_g: 1.137
[963/1000]: loss_d: 1.135, loss_g: 1.132
[964/1000]: loss_d: 1.137, loss_g: 1.121
[965/1000]: loss_d: 1.138, loss_g: 1.126
[966/1000]: loss_d: 1.137, loss_g: 1.126
[967/1000]: loss_d: 1.134, loss_g: 1.134
[968/1000]: loss_d: 1.133, loss_g: 1.140
[969/1000]: loss_d: 1.139, loss_g: 1.130
[970/1000]: loss_d: 1.135, loss_g: 1.137
[971/1000]: loss_d: 1.137, loss_g: 1.130
[972/1000]: loss_d: 1.129, loss_g: 1.141
[973/1000]: loss_d: 1.134, loss_g: 1.139
[974/1000]: loss_d: 1.135, loss_g: 1.138
[975/1000]: loss_d: 1.135, loss_g: 1.135
[976/1000]: loss_d: 1.132, loss_g: 1.138
[977/1000]: loss_d: 1.137, loss_g: 1.113
[978/1000]: loss_d: 1.145, loss_g: 1.116
[979/1000]: loss_d: 1.136, loss_g: 1.132
[980/1000]: loss_d: 1.134, loss_g: 1.136
[981/1000]: loss_d: 1.138, loss_g: 1.124
[982/1000]: loss_d: 1.135, loss_g: 1.135
[983/1000]: loss_d: 1.142, loss_g: 1.123
[984/1000]: loss_d: 1.142, loss_g: 1.123
[985/1000]: loss_d: 1.135, loss_g: 1.143
[986/1000]: loss_d: 1.137, loss_g: 1.136
[987/1000]: loss_d: 1.140, loss_g: 1.124
[988/1000]: loss_d: 1.139, loss_g: 1.126
[989/1000]: loss_d: 1.137, loss_g: 1.133
[990/1000]: loss_d: 1.134, loss_g: 1.137
[991/1000]: loss_d: 1.135, loss_g: 1.137
[992/1000]: loss_d: 1.135, loss_g: 1.132
[993/1000]: loss_d: 1.135, loss_g: 1.128
[994/1000]: loss_d: 1.138, loss_g: 1.135
[995/1000]: loss_d: 1.138, loss_g: 1.122
[996/1000]: loss_d: 1.133, loss_g: 1.135
[997/1000]: loss_d: 1.136, loss_g: 1.129
[998/1000]: loss_d: 1.130, loss_g: 1.140
[999/1000]: loss_d: 1.134, loss_g: 1.143
[1000/1000]: loss_d: 1.136, loss_g: 1.135
